strategy,entry_ts,exit_ts,side,entry_price,exit_price,net_pnl,outcome,bars_held_minutes,reason
overnight_momentum,2025-02-12T23:00:00+00:00,2025-02-13T08:10:00+00:00,buy,6079.75,6071.75,-206.2,stop,550,overnight_long_strong
overnight_momentum,2025-02-13T23:00:00+00:00,2025-02-14T01:38:00+00:00,sell,6134.25,6142.25,-206.2,stop,158,overnight_short_weak
overnight_momentum,2025-02-18T23:00:00+00:00,2025-02-19T14:00:00+00:00,sell,6149.75,6135.25,356.3,force_close_session,900,overnight_short_weak
overnight_momentum,2025-02-19T23:00:00+00:00,2025-02-20T01:40:00+00:00,buy,6156.75,6148.75,-206.2,stop,160,overnight_long_weak
overnight_momentum,2025-02-20T23:00:00+00:00,2025-02-21T14:00:00+00:00,sell,6134.75,6139.5,-124.95,force_close_session,900,overnight_short_weak
overnight_momentum,2025-02-24T23:00:00+00:00,2025-02-25T01:32:00+00:00,sell,6004.5,6012.5,-206.2,stop,152,overnight_short_weak
overnight_momentum,2025-02-25T23:00:00+00:00,2025-02-26T05:42:00+00:00,sell,5986.5,5994.5,-206.2,stop,402,overnight_short_weak
overnight_momentum,2025-02-26T23:00:00+00:00,2025-02-26T23:22:00+00:00,buy,5980.0,5972.0,-206.2,stop,22,overnight_long_strong
overnight_momentum,2025-02-27T23:00:00+00:00,2025-02-28T01:30:00+00:00,sell,5886.0,5862.0,593.8,target,150,overnight_short_weak
overnight_momentum,2025-03-03T23:00:00+00:00,2025-03-04T01:34:00+00:00,buy,5869.5,5861.5,-206.2,stop,154,overnight_long_weak
overnight_momentum,2025-03-04T23:00:00+00:00,2025-03-04T23:04:00+00:00,sell,5824.75,5832.75,-206.2,stop,4,overnight_short_strong
overnight_momentum,2025-03-05T23:00:00+00:00,2025-03-06T07:58:00+00:00,sell,5848.75,5824.75,593.8,target,538,overnight_short_strong
overnight_momentum,2025-03-06T23:00:00+00:00,2025-03-07T13:14:00+00:00,sell,5767.5,5743.5,593.8,target,854,overnight_short_strong
overnight_momentum,2025-03-10T22:00:00+00:00,2025-03-10T23:16:00+00:00,sell,5624.25,5600.25,593.8,target,76,overnight_short_weak
overnight_momentum,2025-03-11T22:00:00+00:00,2025-03-11T22:44:00+00:00,sell,5584.25,5592.25,-206.2,stop,44,overnight_short_weak
overnight_momentum,2025-03-12T22:00:00+00:00,2025-03-12T22:16:00+00:00,sell,5597.5,5605.5,-206.2,stop,16,overnight_short_weak
overnight_momentum,2025-03-13T22:00:00+00:00,2025-03-13T22:12:00+00:00,sell,5592.75,5600.75,-206.2,stop,12,overnight_short_strong
overnight_momentum,2025-03-17T22:00:00+00:00,2025-03-18T00:24:00+00:00,buy,5734.75,5726.75,-206.2,stop,144,overnight_long_weak
overnight_momentum,2025-03-18T22:00:00+00:00,2025-03-19T00:20:00+00:00,sell,5669.0,5677.0,-206.2,stop,140,overnight_short_weak
overnight_momentum,2025-03-19T22:00:00+00:00,2025-03-19T22:14:00+00:00,sell,5733.0,5741.0,-206.2,stop,14,overnight_short_weak
